Date	Open	High	Low	Close	Volume
2024-03-01	276.5	281.93	274.88	260.26	3772700
2024-03-04	283.26	285.89	277.65	259.39	2470300
2024-03-05	279.62	279.75	275.02	256.85	3064000
2024-03-06	275.38	278.97	274.55	256.79	2240200
2024-03-07	276.3	276.81	269.58	253.33	4066300
2024-03-08	272.81	276.56	272.01	254.16	2251100
2024-03-11	274.51	278.19	272.99	255.65	1851000
2024-03-12	276.85	278.15	274.14	256.75	1738700
2024-03-13	278.18	278.56	275.21	256.24	1641000
2024-03-14	276.84	277.23	270.45	252.1	2370500
2024-03-15	272.09	275.18	268.17	249.62	8795800
2024-03-18	270.0	273.58	269.21	251.51	3608300
2024-03-19	270.18	273.16	269.51	252.28	3037500
2024-03-20	271.21	273.08	269.24	253.51	2564500
2024-03-21	274.63	277.92	274.39	257.13	2489400
2024-03-22	277.39	278.29	275.1	256.4	2303100
2024-03-25	276.43	281.33	275.41	260.72	2954400
2024-03-26	282.15	284.5	280.7	261.6	3343000
2024-03-27	284.22	286.82	282.55	265.81	2256300
2024-03-28	287.86	288.57	284.21	263.97	2289900
2024-04-01	282.11	283.83	279.0	262.78	1868600
2024-04-02	283.34	283.91	276.04	256.44	2220500
2024-04-03	275.69	276.47	273.68	254.78	1669200
2024-04-04	276.05	276.73	267.75	248.9	2451200
2024-04-05	265.9	273.07	265.08	250.63	2293800
2024-04-08	269.48	270.21	267.56	249.93	1830800
2024-04-09	270.19	271.29	268.58	251.01	1792600
2024-04-10	267.96	268.38	264.63	247.38	1949500
2024-04-11	270.22	273.0	268.45	250.67	2169600
2024-04-12	268.77	269.3	266.17	248.15	2140100
2024-04-15	269.93	270.93	264.35	246.51	1740000
2024-04-16	266.83	267.51	263.81	246.63	2017600
2024-04-17	267.54	268.77	263.39	245.17	2175100
2024-04-18	265.64	265.92	262.58	243.94	2082700
2024-04-19	264.63	269.38	260.68	249.68	3380100
2024-04-22	269.84	273.14	269.84	252.45	2165800
2024-04-23	272.14	274.48	271.05	253.96	2493300
2024-04-24	270.63	274.86	269.65	253.47	2467100
2024-04-25	273.45	274.35	267.24	250.1	1794000
2024-04-26	265.72	271.68	265.72	250.66	2436900
2024-04-29	269.18	276.86	268.99	256.6	2678900
2024-04-30	276.11	276.12	272.35	254.33	2477300
2024-05-01	274.18	279.84	273.38	257.52	2323700
2024-05-02	277.69	278.63	274.9	258.46	3177500
2024-05-03	313.39	322.6	308.68	289.01	9644700
2024-05-06	310.88	312.73	297.52	278.04	4717600
2024-05-07	301.75	302.91	298.51	278.81	2452100
2024-05-08	300.12	307.57	298.89	285.31	2859600
2024-05-09	309.53	314.6	306.32	290.47	2921300
2024-05-10	312.89	314.89	309.82	287.95	2611800
2024-05-13	312.15	312.15	307.06	286.37	1558500
2024-05-14	308.73	312.4	307.47	289.12	1631100
2024-05-15	314.82	321.44	312.87	296.2	3466000
2024-05-16	314.63	316.14	310.76	294.27	2367800
2024-05-17	315.28	315.28	310.37	292.16	1974200
2024-05-20	314.41	315.81	312.62	294.1	1394600
2024-05-21	314.11	316.67	311.9	294.39	1705900
2024-05-22	314.7	315.0	308.52	289.3	2849100
2024-05-23	308.47	311.99	304.38	286.58	2139700
2024-05-24	306.42	307.5	303.9	285.97	2425800
